Año;Mes;Semana;Día;Fecha-Hora;Intervalo ;Fecha;País;ID_LOB;Skill;ACW;AHT;Chat;Atendidos
2025;enero;2;miércoles;08/01/2025 16:00;16:00:00;8/1/2025;Uruguay;P04;PS Shopper Support - P04;13;130;1;1
2025;enero;2;miércoles;08/01/2025 14:00;14:00:00;8/1/2025;República Dominicana;P01;PS Live Chat - P01;2;674;1;1
2025;enero;2;miércoles;08/01/2025 22:30;22:30:00;8/1/2025;Venezuela;P04;PS Shopper Support - P04;8;561;1;1
2025;enero;2;miércoles;08/01/2025 21:30;21:30:00;8/1/2025;Bolivia;P01;PS Live Chat - P01;57;1555;3;3
2025;enero;2;miércoles;08/01/2025 23:00;23:00:00;8/1/2025;Uruguay;P10;PS_B2X - P10;7;239;1;1
2025;enero;2;miércoles;08/01/2025 16:00;16:00:00;8/1/2025;Chile;P04;PS Shopper Support - P04;3;355;1;1
2025;enero;2;miércoles;08/01/2025 17:30;17:30:00;8/1/2025;Paraguay;P01;PS Live Chat - P01;35;817;3;3
2025;enero;2;miércoles;08/01/2025 13:30;13:30:00;8/1/2025;Chile;P01;PS Live Chat - P01;21;2500;5;5
2025;enero;2;miércoles;08/01/2025 15:30;15:30:00;8/1/2025;Ecuador;P10;PS_B2X - P10;3;511;1;1
2025;enero;2;miércoles;08/01/2025 21:30;21:30:00;8/1/2025;Paraguay;P01;PS Live Chat - P01;8;532;1;1
2025;enero;2;miércoles;08/01/2025 18:30;18:30:00;8/1/2025;Chile;P10;PS_B2X - P10;4;425;1;1
2025;enero;2;miércoles;08/01/2025 16:30;16:30:00;8/1/2025;Panamá;P01;PS Live Chat - P01;0;998;1;1
2025;enero;2;miércoles;08/01/2025 17:00;17:00:00;8/1/2025;Guatemala;P04;PS Shopper Support - P04;59;902;3;3
2025;enero;2;miércoles;08/01/2025 16:00;16:00:00;8/1/2025;Honduras;P01;PS Live Chat - P01;2;1018;1;1
2025;enero;2;miércoles;08/01/2025 16:00;16:00:00;8/1/2025;Perú;P10;PS_B2X - P10;6;417;1;1
2025;enero;2;miércoles;08/01/2025 14:30;14:30:00;8/1/2025;Perú;P04;PS Shopper Support - P04;3;419;1;1
2025;enero;2;miércoles;08/01/2025 10:30;10:30:00;8/1/2025;Bolivia;P07;Content Online - P07;1;155;1;1
2025;enero;2;miércoles;08/01/2025 15:00;15:00:00;8/1/2025;Ecuador;P07;Content Online - P07;1;1694;2;2
2025;enero;2;miércoles;08/01/2025 16:00;16:00:00;8/1/2025;Panamá;P04;PS Shopper Support - P04;10;1590;3;3
2025;enero;2;miércoles;08/01/2025 16:00;16:00:00;8/1/2025;Perú;P07;Content Online - P07;20;1720;2;2
2025;enero;2;miércoles;08/01/2025 21:30;21:30:00;8/1/2025;El Salvador;P01;PS Live Chat - P01;1;1147;1;1
2025;enero;2;miércoles;08/01/2025 19:30;19:30:00;8/1/2025;Paraguay;P01;PS Live Chat - P01;2;522;1;1
2025;enero;2;miércoles;08/01/2025 01:30;01:30:00;8/1/2025;Chile;P01;PS Live Chat - P01;31;3413;7;7
2025;enero;2;miércoles;08/01/2025 21:00;21:00:00;8/1/2025;Argentina;P04;PS Shopper Support - P04;4;640;1;1
2025;enero;2;miércoles;08/01/2025 23:30;23:30:00;8/1/2025;Chile;P01;PS Live Chat - P01;165;6090;9;9
2025;enero;2;miércoles;08/01/2025 18:30;18:30:00;8/1/2025;Panamá;P07;Content Online - P07;8;1001;2;2
2025;enero;2;miércoles;08/01/2025 23:30;23:30:00;8/1/2025;Argentina;P01;PS Live Chat - P01;863;28318;51;51
2025;enero;2;miércoles;08/01/2025 14:00;14:00:00;8/1/2025;Argentina;P10;PS_B2X - P10;34;313;1;1
2025;enero;2;miércoles;08/01/2025 20:30;20:30:00;8/1/2025;Perú;P07;Content Online - P07;2;465;1;1
2025;enero;2;miércoles;08/01/2025 18:00;18:00:00;8/1/2025;Argentina;P04;PS Shopper Support - P04;192;1451;2;2
2025;enero;2;miércoles;08/01/2025 01:30;01:30:00;8/1/2025;Argentina;P01;PS Live Chat - P01;55;4619;8;8
2025;enero;2;miércoles;08/01/2025 15:00;15:00:00;8/1/2025;Chile;P07;Content Online - P07;12;2462;2;2
2025;enero;2;miércoles;08/01/2025 11:00;11:00:00;8/1/2025;Chile;P04;PS Shopper Support - P04;1;100;1;1
2025;enero;2;miércoles;08/01/2025 18:30;18:30:00;8/1/2025;República Dominicana;P01;PS Live Chat - P01;2;836;1;1
2025;enero;2;miércoles;08/01/2025 23:00;23:00:00;8/1/2025;Bolivia;P04;PS Shopper Support - P04;24;589;1;1
2025;enero;2;miércoles;08/01/2025 23:00;23:00:00;8/1/2025;Chile;P01;PS Live Chat - P01;142;5758;9;9
2025;enero;2;miércoles;08/01/2025 01:00;01:00:00;8/1/2025;Bolivia;P01;PS Live Chat - P01;33;1954;4;4
2025;enero;2;miércoles;08/01/2025 14:30;14:30:00;8/1/2025;Perú;P01;PS Live Chat - P01;93;1274;2;2
2025;enero;2;miércoles;08/01/2025 18:30;18:30:00;8/1/2025;Ecuador;P07;Content Online - P07;153;2320;3;3
2025;enero;2;miércoles;08/01/2025 21:00;21:00:00;8/1/2025;Ecuador;P10;PS_B2X - P10;9;137;1;1
2025;enero;2;miércoles;08/01/2025 20:30;20:30:00;8/1/2025;Panamá;P04;PS Shopper Support - P04;9;185;1;1
2025;enero;2;miércoles;08/01/2025 17:00;17:00:00;8/1/2025;Venezuela;P01;PS Live Chat - P01;2;423;1;1
2025;enero;2;miércoles;08/01/2025 00:30;00:30:00;8/1/2025;Chile;P01;PS Live Chat - P01;101;2987;5;5
2025;enero;2;miércoles;08/01/2025 00:30;00:30:00;8/1/2025;Perú;P01;PS Live Chat - P01;3;562;1;1
2025;enero;2;miércoles;08/01/2025 14:30;14:30:00;8/1/2025;Uruguay;P07;Content Online - P07;6;538;1;1
2025;enero;2;miércoles;08/01/2025 17:30;17:30:00;8/1/2025;República Dominicana;P01;PS Live Chat - P01;541;516;1;1
2025;enero;2;miércoles;08/01/2025 20:00;20:00:00;8/1/2025;Perú;P10;PS_B2X - P10;3;170;1;1
2025;enero;2;miércoles;08/01/2025 15:00;15:00:00;8/1/2025;Perú;P01;PS Live Chat - P01;1;396;1;1
2025;enero;2;miércoles;08/01/2025 14:30;14:30:00;8/1/2025;Chile;P01;PS Live Chat - P01;7;3583;5;5
2025;enero;2;miércoles;08/01/2025 14:30;14:30:00;8/1/2025;Panamá;P01;PS Live Chat - P01;18;537;1;1
2025;enero;2;miércoles;08/01/2025 20:30;20:30:00;8/1/2025;Paraguay;P10;PS_B2X - P10;0;371;1;1
2025;enero;2;miércoles;08/01/2025 23:00;23:00:00;8/1/2025;Perú;P07;Content Online - P07;32;1247;2;2
2025;enero;2;miércoles;08/01/2025 23:30;23:30:00;8/1/2025;República Dominicana;P04;PS Shopper Support - P04;9;656;1;1
2025;enero;2;miércoles;08/01/2025 08:30;08:30:00;8/1/2025;Argentina;P07;Content Online - P07;7;7204;6;6
2025;enero;2;miércoles;08/01/2025 17:30;17:30:00;8/1/2025;Panamá;P07;Content Online - P07;0;504;1;1
2025;enero;2;miércoles;08/01/2025 20:30;20:30:00;8/1/2025;Chile;P07;Content Online - P07;1;2362;2;2
2025;enero;2;miércoles;08/01/2025 12:30;12:30:00;8/1/2025;Bolivia;P07;Content Online - P07;32;424;1;1
2025;enero;2;miércoles;08/01/2025 17:00;17:00:00;8/1/2025;Uruguay;P01;PS Live Chat - P01;50;1332;2;2
2025;enero;2;miércoles;08/01/2025 16:00;16:00:00;8/1/2025;Bolivia;P04;PS Shopper Support - P04;4;560;1;1
2025;enero;2;miércoles;08/01/2025 10:30;10:30:00;8/1/2025;Paraguay;P07;Content Online - P07;9;2240;2;2
2025;enero;2;miércoles;08/01/2025 10:30;10:30:00;8/1/2025;Bolivia;P01;PS Live Chat - P01;2;649;1;1
2025;enero;2;miércoles;08/01/2025 23:00;23:00:00;8/1/2025;Ecuador;P07;Content Online - P07;9;573;1;1
2025;enero;2;miércoles;08/01/2025 22:30;22:30:00;8/1/2025;Uruguay;P01;PS Live Chat - P01;4;665;2;2
2025;enero;2;miércoles;08/01/2025 16:30;16:30:00;8/1/2025;Bolivia;P07;Content Online - P07;10;1259;3;3
2025;enero;2;miércoles;08/01/2025 23:00;23:00:00;8/1/2025;Argentina;P04;PS Shopper Support - P04;9;492;2;2
2025;enero;2;miércoles;08/01/2025 12:30;12:30:00;8/1/2025;Argentina;P07;Content Online - P07;63;11572;10;10
2025;enero;2;miércoles;08/01/2025 19:30;19:30:00;8/1/2025;Chile;P07;Content Online - P07;7;1180;3;3
2025;enero;2;miércoles;08/01/2025 11:00;11:00:00;8/1/2025;El Salvador;P07;Content Online - P07;2;461;1;1
2025;enero;2;miércoles;08/01/2025 13:00;13:00:00;8/1/2025;Perú;P07;Content Online - P07;3;2484;3;3
2025;enero;2;miércoles;08/01/2025 01:00;01:00:00;8/1/2025;Panamá;P04;PS Shopper Support - P04;3;469;1;1
2025;enero;2;miércoles;08/01/2025 18:00;18:00:00;8/1/2025;Panamá;P01;PS Live Chat - P01;16;867;2;2
2025;enero;2;miércoles;08/01/2025 14:00;14:00:00;8/1/2025;Paraguay;P10;PS_B2X - P10;18;285;1;1
2025;enero;2;miércoles;08/01/2025 18:00;18:00:00;8/1/2025;Uruguay;P01;PS Live Chat - P01;2;490;1;1
2025;enero;2;miércoles;08/01/2025 22:00;22:00:00;8/1/2025;Chile;P01;PS Live Chat - P01;279;5903;11;11
2025;enero;2;miércoles;08/01/2025 11:00;11:00:00;8/1/2025;Paraguay;P10;PS_B2X - P10;24;1851;2;2
2025;enero;2;miércoles;08/01/2025 22:00;22:00:00;8/1/2025;Guatemala;P10;PS_B2X - P10;3;933;1;1
2025;enero;2;miércoles;08/01/2025 18:00;18:00:00;8/1/2025;Chile;P10;PS_B2X - P10;9;901;2;2
2025;enero;2;miércoles;08/01/2025 10:00;10:00:00;8/1/2025;Ecuador;P10;PS_B2X - P10;0;369;1;1
2025;enero;2;miércoles;08/01/2025 22:00;22:00:00;8/1/2025;Argentina;P01;PS Live Chat - P01;1314;30436;55;55
2025;enero;2;miércoles;08/01/2025 13:30;13:30:00;8/1/2025;Argentina;P01;PS Live Chat - P01;409;10441;20;20
2025;enero;2;miércoles;08/01/2025 19:00;19:00:00;8/1/2025;Nicaragua;P10;PS_B2X - P10;0;431;1;1
2025;enero;2;miércoles;08/01/2025 14:00;14:00:00;8/1/2025;Chile;P01;PS Live Chat - P01;9;2795;3;3
2025;enero;2;miércoles;08/01/2025 17:30;17:30:00;8/1/2025;Venezuela;P04;PS Shopper Support - P04;13;155;1;1
2025;enero;2;miércoles;08/01/2025 23:00;23:00:00;8/1/2025;Chile;P07;Content Online - P07;1;1100;1;1
2025;enero;2;miércoles;08/01/2025 22:00;22:00:00;8/1/2025;Guatemala;P04;PS Shopper Support - P04;7;789;2;2
2025;enero;2;miércoles;08/01/2025 20:00;20:00:00;8/1/2025;Uruguay;P07;Content Online - P07;2;1059;1;1
2025;enero;2;miércoles;08/01/2025 13:30;13:30:00;8/1/2025;República Dominicana;P01;PS Live Chat - P01;1;412;1;1
2025;enero;2;miércoles;08/01/2025 22:00;22:00:00;8/1/2025;Bolivia;P04;PS Shopper Support - P04;0;515;1;1
2025;enero;2;miércoles;08/01/2025 00:30;00:30:00;8/1/2025;Argentina;P07;Content Online - P07;0;1707;2;2
2025;enero;2;miércoles;08/01/2025 20:00;20:00:00;8/1/2025;República Dominicana;P01;PS Live Chat - P01;31;248;2;2
2025;enero;2;miércoles;08/01/2025 23:00;23:00:00;8/1/2025;Uruguay;P01;PS Live Chat - P01;73;931;1;1
2025;enero;2;miércoles;08/01/2025 00:30;00:30:00;8/1/2025;Panamá;P04;PS Shopper Support - P04;3;1518;2;2
2025;enero;2;miércoles;08/01/2025 09:30;09:30:00;8/1/2025;Chile;P07;Content Online - P07;1;445;1;1
2025;enero;2;miércoles;08/01/2025 13:30;13:30:00;8/1/2025;Panamá;P07;Content Online - P07;0;645;1;1
2025;enero;2;miércoles;08/01/2025 16:00;16:00:00;8/1/2025;Perú;P01;PS Live Chat - P01;0;763;1;1
2025;enero;2;miércoles;08/01/2025 17:30;17:30:00;8/1/2025;Bolivia;P04;PS Shopper Support - P04;1;431;1;1
2025;enero;2;miércoles;08/01/2025 11:30;11:30:00;8/1/2025;Paraguay;P01;PS Live Chat - P01;0;2193;1;1
2025;enero;2;miércoles;08/01/2025 18:30;18:30:00;8/1/2025;Panamá;P04;PS Shopper Support - P04;12;594;2;2
2025;enero;2;miércoles;08/01/2025 18:00;18:00:00;8/1/2025;Costa Rica;P04;PS Shopper Support - P04;7;321;1;1
2025;enero;2;miércoles;08/01/2025 17:00;17:00:00;8/1/2025;Perú;P10;PS_B2X - P10;24;490;2;2
2025;enero;2;miércoles;08/01/2025 17:30;17:30:00;8/1/2025;Argentina;P07;Content Online - P07;11;5648;8;8
2025;enero;2;miércoles;08/01/2025 20:00;20:00:00;8/1/2025;Guatemala;P04;PS Shopper Support - P04;24;923;2;2
2025;enero;2;miércoles;08/01/2025 15:30;15:30:00;8/1/2025;Bolivia;P01;PS Live Chat - P01;12;1088;2;2
2025;enero;2;miércoles;08/01/2025 17:30;17:30:00;8/1/2025;Bolivia;P07;Content Online - P07;4;232;1;1
2025;enero;2;miércoles;08/01/2025 22:00;22:00:00;8/1/2025;Venezuela;P04;PS Shopper Support - P04;9;317;1;1
2025;enero;2;miércoles;08/01/2025 02:30;02:30:00;8/1/2025;Ecuador;P01;PS Live Chat - P01;9;979;2;2
2025;enero;2;miércoles;08/01/2025 17:00;17:00:00;8/1/2025;Bolivia;P01;PS Live Chat - P01;25;160;1;1
2025;enero;2;miércoles;08/01/2025 17:30;17:30:00;8/1/2025;Argentina;P01;PS Live Chat - P01;216;6304;13;13
2025;enero;2;miércoles;08/01/2025 20:00;20:00:00;8/1/2025;República Dominicana;P04;PS Shopper Support - P04;20;1305;4;4
2025;enero;2;miércoles;08/01/2025 12:30;12:30:00;8/1/2025;Uruguay;P01;PS Live Chat - P01;1;600;1;1
2025;enero;2;miércoles;08/01/2025 14:00;14:00:00;8/1/2025;Nicaragua;P04;PS Shopper Support - P04;43;523;2;2
2025;enero;2;miércoles;08/01/2025 13:30;13:30:00;8/1/2025;Bolivia;P01;PS Live Chat - P01;3;243;1;1
2025;enero;2;miércoles;08/01/2025 18:00;18:00:00;8/1/2025;Argentina;P10;PS_B2X - P10;9;325;1;1
2025;enero;2;miércoles;08/01/2025 16:00;16:00:00;8/1/2025;Chile;P10;PS_B2X - P10;43;905;1;1
2025;enero;2;miércoles;08/01/2025 14:30;14:30:00;8/1/2025;Ecuador;P07;Content Online - P07;0;477;1;1
2025;enero;2;miércoles;08/01/2025 17:00;17:00:00;8/1/2025;Guatemala;P07;Content Online - P07;27;1178;2;2
2025;enero;2;miércoles;08/01/2025 15:00;15:00:00;8/1/2025;Argentina;P04;PS Shopper Support - P04;4;383;1;1
2025;enero;2;miércoles;08/01/2025 19:30;19:30:00;8/1/2025;Perú;P07;Content Online - P07;23;1906;3;3
2025;enero;2;miércoles;08/01/2025 16:30;16:30:00;8/1/2025;Panamá;P04;PS Shopper Support - P04;24;509;2;2
2025;enero;2;miércoles;08/01/2025 17:00;17:00:00;8/1/2025;Paraguay;P10;PS_B2X - P10;25;195;1;1
2025;enero;2;miércoles;08/01/2025 14:30;14:30:00;8/1/2025;Uruguay;P10;PS_B2X - P10;0;109;1;1
2025;enero;2;miércoles;08/01/2025 16:00;16:00:00;8/1/2025;Nicaragua;P10;PS_B2X - P10;20;387;1;1
2025;enero;2;miércoles;08/01/2025 17:00;17:00:00;8/1/2025;Chile;P01;PS Live Chat - P01;129;2028;3;3
2025;enero;2;miércoles;08/01/2025 18:00;18:00:00;8/1/2025;Argentina;P07;Content Online - P07;77;12319;12;12
2025;enero;2;miércoles;08/01/2025 15:00;15:00:00;8/1/2025;Argentina;P01;PS Live Chat - P01;640;13133;28;28
2025;enero;2;miércoles;08/01/2025 01:00;01:00:00;8/1/2025;Argentina;P01;PS Live Chat - P01;117;8410;13;13
2025;enero;2;miércoles;08/01/2025 22:00;22:00:00;8/1/2025;Paraguay;P01;PS Live Chat - P01;0;760;1;1
2025;enero;2;miércoles;08/01/2025 16:00;16:00:00;8/1/2025;Guatemala;P01;PS Live Chat - P01;9;1253;2;2
2025;enero;2;miércoles;08/01/2025 20:30;20:30:00;8/1/2025;Perú;P01;PS Live Chat - P01;2;1912;1;1
2025;enero;2;miércoles;08/01/2025 14:30;14:30:00;8/1/2025;Argentina;P07;Content Online - P07;97;8432;12;12
2025;enero;2;miércoles;08/01/2025 22:30;22:30:00;8/1/2025;Guatemala;P07;Content Online - P07;2;1082;2;2
2025;enero;2;miércoles;08/01/2025 13:30;13:30:00;8/1/2025;Chile;P10;PS_B2X - P10;45;1923;4;4
2025;enero;2;miércoles;08/01/2025 11:00;11:00:00;8/1/2025;Venezuela;P07;Content Online - P07;7;751;2;2
2025;enero;2;miércoles;08/01/2025 14:00;14:00:00;8/1/2025;Ecuador;P07;Content Online - P07;13;4126;4;4
2025;enero;2;miércoles;08/01/2025 22:00;22:00:00;8/1/2025;República Dominicana;P01;PS Live Chat - P01;0;1070;1;1
2025;enero;2;miércoles;08/01/2025 23:00;23:00:00;8/1/2025;Ecuador;P01;PS Live Chat - P01;29;1226;2;2
2025;enero;2;miércoles;08/01/2025 23:00;23:00:00;8/1/2025;Argentina;P07;Content Online - P07;17;1147;2;2
2025;enero;2;miércoles;08/01/2025 22:00;22:00:00;8/1/2025;Perú;P04;PS Shopper Support - P04;55;1100;3;3
2025;enero;2;miércoles;08/01/2025 16:00;16:00:00;8/1/2025;Chile;P07;Content Online - P07;39;4000;6;6
2025;enero;2;miércoles;08/01/2025 13:30;13:30:00;8/1/2025;Ecuador;P10;PS_B2X - P10;45;119;1;1
2025;enero;2;miércoles;08/01/2025 16:30;16:30:00;8/1/2025;Guatemala;P04;PS Shopper Support - P04;9;231;1;1
2025;enero;2;miércoles;08/01/2025 20:00;20:00:00;8/1/2025;Panamá;P04;PS Shopper Support - P04;29;213;1;1
2025;enero;2;miércoles;08/01/2025 21:00;21:00:00;8/1/2025;Perú;P01;PS Live Chat - P01;6;620;1;1
2025;enero;2;miércoles;08/01/2025 01:00;01:00:00;8/1/2025;Chile;P04;PS Shopper Support - P04;7;416;1;1
2025;enero;2;miércoles;08/01/2025 02:30;02:30:00;8/1/2025;Bolivia;P01;PS Live Chat - P01;2;555;1;1
2025;enero;2;miércoles;08/01/2025 16:00;16:00:00;8/1/2025;Nicaragua;P07;Content Online - P07;6;389;1;1
2025;enero;2;miércoles;08/01/2025 13:00;13:00:00;8/1/2025;Argentina;P04;PS Shopper Support - P04;24;1054;5;5
2025;enero;2;miércoles;08/01/2025 22:30;22:30:00;8/1/2025;Chile;P10;PS_B2X - P10;14;573;2;2
2025;enero;2;miércoles;08/01/2025 00:00;00:00:00;8/1/2025;Guatemala;P04;PS Shopper Support - P04;7;564;1;1
2025;enero;2;miércoles;08/01/2025 13:00;13:00:00;8/1/2025;Panamá;P04;PS Shopper Support - P04;4;206;1;1
2025;enero;2;miércoles;08/01/2025 19:00;19:00:00;8/1/2025;República Dominicana;P01;PS Live Chat - P01;82;581;3;3
2025;enero;2;miércoles;08/01/2025 16:00;16:00:00;8/1/2025;República Dominicana;P01;PS Live Chat - P01;0;853;1;1
2025;enero;2;miércoles;08/01/2025 15:30;15:30:00;8/1/2025;Paraguay;P01;PS Live Chat - P01;0;536;1;1
2025;enero;2;miércoles;08/01/2025 13:30;13:30:00;8/1/2025;Perú;P07;Content Online - P07;37;1074;2;2
2025;enero;2;miércoles;08/01/2025 11:30;11:30:00;8/1/2025;República Dominicana;P07;Content Online - P07;1;137;1;1
2025;enero;2;miércoles;08/01/2025 11:30;11:30:00;8/1/2025;Chile;P01;PS Live Chat - P01;77;561;1;1
2025;enero;2;miércoles;08/01/2025 19:30;19:30:00;8/1/2025;Bolivia;P07;Content Online - P07;21;1419;2;2
2025;enero;2;miércoles;08/01/2025 10:30;10:30:00;8/1/2025;Argentina;P01;PS Live Chat - P01;161;3550;8;8
2025;enero;2;miércoles;08/01/2025 17:30;17:30:00;8/1/2025;Argentina;P04;PS Shopper Support - P04;41;1277;4;4
2025;enero;2;miércoles;08/01/2025 21:00;21:00:00;8/1/2025;República Dominicana;P01;PS Live Chat - P01;277;1442;2;2
2025;enero;2;miércoles;08/01/2025 17:00;17:00:00;8/1/2025;Argentina;P04;PS Shopper Support - P04;53;1022;4;4
2025;enero;2;miércoles;08/01/2025 16:00;16:00:00;8/1/2025;Argentina;P01;PS Live Chat - P01;100;10543;16;16
2025;enero;2;miércoles;08/01/2025 20:30;20:30:00;8/1/2025;Perú;P04;PS Shopper Support - P04;1;868;1;1
2025;enero;2;miércoles;08/01/2025 17:30;17:30:00;8/1/2025;Chile;P01;PS Live Chat - P01;56;1393;2;2
2025;enero;2;miércoles;08/01/2025 09:30;09:30:00;8/1/2025;Argentina;P04;PS Shopper Support - P04;6;603;2;2
2025;enero;2;miércoles;08/01/2025 19:00;19:00:00;8/1/2025;Perú;P10;PS_B2X - P10;32;1297;2;2
2025;enero;2;miércoles;08/01/2025 15:30;15:30:00;8/1/2025;Chile;P01;PS Live Chat - P01;219;1595;3;3
2025;enero;2;miércoles;08/01/2025 22:30;22:30:00;8/1/2025;Uruguay;P07;Content Online - P07;2;1831;2;2
2025;enero;2;miércoles;08/01/2025 17:00;17:00:00;8/1/2025;Ecuador;P04;PS Shopper Support - P04;6;172;1;1
2025;enero;2;miércoles;08/01/2025 16:00;16:00:00;8/1/2025;Argentina;P04;PS Shopper Support - P04;32;2472;6;6
2025;enero;2;miércoles;08/01/2025 20:30;20:30:00;8/1/2025;Argentina;P04;PS Shopper Support - P04;142;2702;5;5
2025;enero;2;miércoles;08/01/2025 20:30;20:30:00;8/1/2025;Ecuador;P01;PS Live Chat - P01;8;2481;2;2
2025;enero;2;miércoles;08/01/2025 11:30;11:30:00;8/1/2025;Bolivia;P01;PS Live Chat - P01;6;739;1;1
2025;enero;2;miércoles;08/01/2025 11:30;11:30:00;8/1/2025;Chile;P07;Content Online - P07;12;2230;2;2
2025;enero;2;miércoles;08/01/2025 20:30;20:30:00;8/1/2025;Bolivia;P01;PS Live Chat - P01;65;1771;4;4
2025;enero;2;miércoles;08/01/2025 21:00;21:00:00;8/1/2025;Chile;P07;Content Online - P07;47;830;2;2
2025;enero;2;miércoles;08/01/2025 18:30;18:30:00;8/1/2025;Perú;P01;PS Live Chat - P01;5;6309;5;5
2025;enero;2;miércoles;08/01/2025 23:30;23:30:00;8/1/2025;Perú;P04;PS Shopper Support - P04;60;1963;5;5
2025;enero;2;miércoles;08/01/2025 18:00;18:00:00;8/1/2025;Perú;P10;PS_B2X - P10;0;207;1;1
2025;enero;2;miércoles;08/01/2025 22:00;22:00:00;8/1/2025;Honduras;P10;PS_B2X - P10;4;508;1;1
2025;enero;2;miércoles;08/01/2025 01:00;01:00:00;8/1/2025;Argentina;P07;Content Online - P07;0;727;1;1
2025;enero;2;miércoles;08/01/2025 11:00;11:00:00;8/1/2025;Perú;P07;Content Online - P07;7;1201;1;1
2025;enero;2;miércoles;08/01/2025 22:30;22:30:00;8/1/2025;Guatemala;P01;PS Live Chat - P01;21;1576;2;2
2025;enero;2;miércoles;08/01/2025 21:00;21:00:00;8/1/2025;Bolivia;P01;PS Live Chat - P01;5;2239;4;4
2025;enero;2;miércoles;08/01/2025 14:30;14:30:00;8/1/2025;Argentina;P10;PS_B2X - P10;0;100;1;1
2025;enero;2;miércoles;08/01/2025 16:30;16:30:00;8/1/2025;Argentina;P07;Content Online - P07;24;7475;6;6
2025;enero;2;miércoles;08/01/2025 10:30;10:30:00;8/1/2025;República Dominicana;P10;PS_B2X - P10;76;527;2;2
2025;enero;2;miércoles;08/01/2025 18:30;18:30:00;8/1/2025;Argentina;P04;PS Shopper Support - P04;69;770;4;4
2025;enero;2;miércoles;08/01/2025 19:30;19:30:00;8/1/2025;El Salvador;P10;PS_B2X - P10;6;151;1;1
2025;enero;2;miércoles;08/01/2025 10:00;10:00:00;8/1/2025;Chile;P10;PS_B2X - P10;4;489;1;1
2025;enero;2;miércoles;08/01/2025 22:30;22:30:00;8/1/2025;Chile;P07;Content Online - P07;60;1738;3;3
2025;enero;2;miércoles;08/01/2025 20:00;20:00:00;8/1/2025;Chile;P07;Content Online - P07;74;2712;4;4
2025;enero;2;miércoles;08/01/2025 12:00;12:00:00;8/1/2025;Chile;P01;PS Live Chat - P01;0;2775;2;2
2025;enero;2;miércoles;08/01/2025 23:00;23:00:00;8/1/2025;Venezuela;P04;PS Shopper Support - P04;28;76;1;1
2025;enero;2;miércoles;08/01/2025 23:30;23:30:00;8/1/2025;Bolivia;P01;PS Live Chat - P01;193;8320;11;11
2025;enero;2;miércoles;08/01/2025 10:30;10:30:00;8/1/2025;Ecuador;P01;PS Live Chat - P01;2;529;1;1
2025;enero;2;miércoles;08/01/2025 13:00;13:00:00;8/1/2025;Ecuador;P04;PS Shopper Support - P04;3;733;2;2
2025;enero;2;miércoles;08/01/2025 13:30;13:30:00;8/1/2025;Guatemala;P04;PS Shopper Support - P04;21;509;1;1
2025;enero;2;miércoles;08/01/2025 23:30;23:30:00;8/1/2025;Paraguay;P01;PS Live Chat - P01;1;988;1;1
2025;enero;2;miércoles;08/01/2025 16:00;16:00:00;8/1/2025;Argentina;P07;Content Online - P07;15;3831;7;7
2025;enero;2;miércoles;08/01/2025 19:00;19:00:00;8/1/2025;Panamá;P01;PS Live Chat - P01;21;202;1;1
2025;enero;2;miércoles;08/01/2025 19:30;19:30:00;8/1/2025;Panamá;P01;PS Live Chat - P01;15;680;1;1
2025;enero;2;miércoles;08/01/2025 14:30;14:30:00;8/1/2025;Guatemala;P01;PS Live Chat - P01;10;319;1;1
2025;enero;2;miércoles;08/01/2025 09:30;09:30:00;8/1/2025;Bolivia;P01;PS Live Chat - P01;3;871;2;2
2025;enero;2;miércoles;08/01/2025 12:30;12:30:00;8/1/2025;Argentina;P01;PS Live Chat - P01;134;9927;18;18
2025;enero;2;miércoles;08/01/2025 15:30;15:30:00;8/1/2025;Perú;P04;PS Shopper Support - P04;16;359;2;2
2025;enero;2;miércoles;08/01/2025 19:00;19:00:00;8/1/2025;Bolivia;P01;PS Live Chat - P01;2;1260;2;2
2025;enero;2;miércoles;08/01/2025 10:30;10:30:00;8/1/2025;Uruguay;P04;PS Shopper Support - P04;1;116;1;1
2025;enero;2;miércoles;08/01/2025 14:00;14:00:00;8/1/2025;Uruguay;P01;PS Live Chat - P01;9;310;1;1
2025;enero;2;miércoles;08/01/2025 23:30;23:30:00;8/1/2025;Ecuador;P01;PS Live Chat - P01;0;736;1;1
2025;enero;2;miércoles;08/01/2025 16:30;16:30:00;8/1/2025;El Salvador;P01;PS Live Chat - P01;2;770;1;1
2025;enero;2;miércoles;08/01/2025 21:30;21:30:00;8/1/2025;Perú;P07;Content Online - P07;6;1617;1;1
2025;enero;2;miércoles;08/01/2025 18:00;18:00:00;8/1/2025;Guatemala;P04;PS Shopper Support - P04;70;487;3;3
2025;enero;2;miércoles;08/01/2025 23:30;23:30:00;8/1/2025;Panamá;P04;PS Shopper Support - P04;15;1446;4;4
2025;enero;2;miércoles;08/01/2025 00:00;00:00:00;8/1/2025;Chile;P01;PS Live Chat - P01;156;7758;11;11
2025;enero;2;miércoles;08/01/2025 11:30;11:30:00;8/1/2025;Perú;P04;PS Shopper Support - P04;0;189;1;1
2025;enero;2;miércoles;08/01/2025 19:00;19:00:00;8/1/2025;Ecuador;P01;PS Live Chat - P01;38;244;2;2
